GEOID,total_population,median_household_income,poverty_rate_pct,pct_no_vehicle
5149,20342,55879.0,12.19152492380297,5.766997806734615
6001,1663823,122488.0,9.005945944971309,9.299133860687107
6003,1515,101125.0,13.72937293729373,3.4482758620689653
6005,40577,74853.0,7.257806146339059,5.3667831057478566
6007,213605,66085.0,17.796868050841507,6.076645182971471
6009,45674,77526.0,12.950475106187328,2.0641935108733573
6011,21811,69619.0,10.83856769519967,4.57481162540366
6013,1162648,120020.0,8.192935437036834,5.091582892124826
6015,27462,61149.0,13.054402447017695,7.32423924449108
6017,191713,99246.0,8.535675723607685,3.8316265460832555
6019,1008280,67756.0,19.208454000872774,7.376492985090569
6021,28657,64033.0,15.127194053808843,3.56189694107986
6023,136132,57881.0,19.388534657538273,6.962106615285806
6025,179578,53847.0,20.098230295470493,6.284025178632188
6027,18829,63417.0,11.678793350682458,5.159892979997452
6029,906883,63883.0,18.746960743557878,6.444347547198369
6031,152515,68540.0,14.840507491066452,4.837821718585126
6033,68024,56259.0,16.266317770198754,5.606523955147808
6035,31873,59515.0,11.436011671320554,5.131652661064426
6037,9936690,83411.0,13.52540936670058,8.655187352832645
6039,157243,73543.0,19.176688310449432,4.288939051918736
6041,260485,142019.0,6.836862007409255,4.604229141154577
6043,17130,60021.0,15.831873905429072,5.173094642622088
6045,91145,61335.0,15.890065280596852,8.018635876956912
6047,282290,64772.0,18.162882142477592,7.150797486708554
6049,8651,54962.0,16.52988093861981,5.671466353217749
6051,13219,82038.0,11.180876011801196,2.411839941531153
6053,437609,91043.0,11.86287302135011,4.774266451864125
6055,137384,105809.0,7.730157805858033,4.918932098012922
6057,102322,79395.0,10.266609331326597,4.073403356271882
6059,3175227,109361.0,9.56813481366844,4.643594682852443
6061,406608,109375.0,6.749990162515249,3.7630214308659538
6063,19650,67885.0,10.692111959287532,4.4545903257650545
6065,2429487,84505.0,11.213560722901583,4.045062775342145
6067,1579211,84010.0,12.942412381879306,6.202470134218665
6069,64753,104451.0,7.462202523435208,3.1785210558130164
6071,2180563,77423.0,13.494038007615464,4.535797844613352
6073,3289701,96974.0,10.297349211980055,5.421539441521046
6075,851036,136689.0,10.322595048858098,29.91724910071444
6077,779445,82837.0,12.618209110328504,5.212637360323137
6079,281712,90158.0,11.972510933151588,3.77801829804161
6081,754250,149907.0,6.382101425256878,5.581050457205767
6083,445213,92332.0,12.918086399094367,6.252702118460873
6085,1916831,153792.0,6.7733670834831035,5.761034024651266
6087,268571,104409.0,10.910336559047701,5.223501611616073
6089,181852,68347.0,13.061720519983282,6.131604483384195
6091,2916,61108.0,12.311385459533607,2.9955947136563874
6093,44049,53898.0,16.547481214102476,5.557331628303495
6095,450995,97037.0,8.803867005177441,4.618451870156852
6097,488436,99266.0,8.788254755996691,4.7534180846071505
6099,552063,74872.0,13.608048356799857,5.418584670008592
6101,99101,72654.0,13.183519843392094,5.356980720922491
6103,65484,59029.0,16.008490623663796,6.177151443772083
6105,15889,47317.0,21.75719050915728,4.4136421666970636
6107,473446,64474.0,18.24727635253017,4.722399943129309
6109,54993,70432.0,10.704998818031386,5.545092199202839
6111,842009,102141.0,8.825915162427005,4.232857977239501
6113,217141,85097.0,16.819025425875353,7.771952645617354
6115,81705,66693.0,15.14595190012851,6.3844451699495774
8001,520149,86297.0,9.540535500404692,4.595195655892854
8003,16460,52271.0,14.690157958687728,6.196878380466698
8005,654453,92292.0,7.909811705347824,5.002572272892232
8007,13509,66813.0,8.083499888962914,2.4573021958870687
8009,3496,42115.0,22.339816933638442,5.10718789407314
8011,5561,45776.0,20.607804351735297,7.90929203539823
8013,328658,99770.0,10.85444443768294,5.160806657170703
8014,73946,117541.0,4.975252211072945,3.6375112115071584
8015,19564,65703.0,10.923124105499898,3.9929406574012796
8017,1726,65577.0,10.602549246813442,0.8108108108108109
8019,9403,87169.0,6.5617356162926725,3.987796905643931
8021,7553,44093.0,15.583211968754137,6.543569808875932
8023,3534,34578.0,22.410865874363328,5.294117647058823
8025,5782,40685.0,18.60947768938084,5.7034220532319395
8027,4885,66250.0,7.697031729785056,2.4759284731774414
8029,31173,56349.0,14.515766849517211,4.150697219277501
8031,710800,85853.0,11.494513224535734,9.937330476461772
8033,2329,64708.0,16.70244740231859,4.9789029535864975
8035,360206,139010.0,2.9980066961683036,2.079244682543892
8037,55650,98887.0,8.008984725965858,4.028082055367457
8039,26457,124360.0,4.248403069131043,1.0510826150935464
8041,730323,82748.0,8.944672425762299,3.623028465359969
8043,49107,56165.0,12.383163296475045,5.176217683996153
8045,61683,82772.0,7.971402169155197,4.546672621706119
8047,5856,95902.0,9.187158469945356,5.152471083070452
8049,15724,79367.0,8.553803103535996,2.4687399807630652
8051,17018,76538.0,10.259724997061936,2.0621214073978607
8053,911,58712.0,7.354555433589462,1.4644351464435146
8055,6896,49631.0,20.15661252900232,5.283281195689955
8057,1440,38686.0,20.76388888888889,5.891472868217054
8059,580519,103167.0,6.5792850879988425,3.857835651838303
8061,1347,45250.0,15.590200445434299,2.722323049001815
8063,7039,58992.0,9.262679357863334,5.673044645854314
8065,7403,78942.0,7.118735647710388,3.4543531899894253
8067,55983,81936.0,11.047996713287962,2.036049535057953
8069,359363,87199.0,11.146667853952689,3.775587668205118
8071,14422,48965.0,18.21522673692969,8.384858995626603
8073,5583,59167.0,8.687085796166935,5.254942767950052
8075,21302,54864.0,10.947328889306169,5.760801502817784
8077,156131,68077.0,11.17395008038122,5.260071634600146
8079,794,58929.0,11.209068010075567,2.8708133971291865
8081,13232,63983.0,14.714328899637245,6.169269327164064
8083,26070,61377.0,12.39355581127733,4.4581749049429655
8085,42823,62817.0,11.45178992597436,2.8165708250205377
8087,29045,70471.0,12.608022034773628,5.399190581309787
8089,18580,47500.0,23.41227125941873,8.572557282064789
8091,4936,78750.0,4.841977309562399,1.7659137577002053
8093,17597,85019.0,6.734102403818833,1.4308012486992716
8095,4493,58474.0,13.621188515468507,5.340909090909091
8097,17325,96123.0,6.637806637806638,2.4155780133103275
8099,11968,49422.0,17.02038770053476,6.611936986909252
8101,168135,59436.0,16.2214886846879,7.911760321955582
8103,6511,69882.0,12.27154046997389,2.1488261042578594
8105,11442,57591.0,10.059430169550778,6.914322525230836
8107,24944,95144.0,7.877645926876204,2.043000291857185
8109,6454,51946.0,17.400061977068486,1.530446108759362
8111,690,67344.0,19.130434782608695,3.857566765578635
8113,8082,72829.0,8.43850532046523,6.2857142857142865
8115,2391,45855.0,15.851108322877458,6.48236415633937
8117,30955,100611.0,7.349378129542885,3.029787234042553
8119,24758,69655.0,6.975523063252282,1.1231884057971016
8121,4817,59087.0,9.258874818351671,3.842364532019704
8123,331466,89182.0,9.482722209819409,3.5114596316299678
8125,9938,60118.0,13.634534111491245,2.6562104730584366
9110,977165,88190.0,10.373887726228425,9.510825277002398
9120,326381,83147.0,12.91619303819769,9.950892363209274
9130,175244,99742.0,6.256419620643218,4.825953697115648
9140,451887,82939.0,10.081060088030858,9.468298284324762
9150,95687,83119.0,8.732638707452423,5.011147404987815
9160,112696,87971.0,9.28338184141407,6.1423351313728904
9170,571298,83617.0,11.301107303018739,11.135774737568207
9180,280293,80330.0,9.495064093644864,7.277040681838151
9190,620666,118930.0,7.355324764043786,5.840169712850369
10001,182400,69278.0,11.979166666666668,6.770977367003857
10003,570567,85309.0,10.227545581851036,6.990659462794359
10005,240668,75406.0,11.461847856798578,3.639167618017585
11001,670587,101722.0,14.61987780854684,35.708472536694266
12001,279729,57566.0,18.971933549971578,7.148447931342486
12003,27969,67872.0,12.149165147127176,4.031541537094625
12005,181055,65999.0,12.015685841318936,3.9784139907335496
12007,27816,54759.0,15.645671555939028,6.970331973089225
12009,610723,71308.0,9.976208526615176,4.6669369551996756
12011,1940907,70331.0,12.307647919246003,6.90079019047863
12013,13753,41526.0,17.261688358903513,6.812050359712231
12015,189900,62164.0,10.263296471827278,4.502131780656896
12017,155173,52569.0,14.714544411721112,4.670545217687376
12019,219650,82242.0,9.265649897564307,3.635953026196929
12021,380221,82011.0,10.291646174198691,4.637426005307206
12023,69832,53501.0,14.600756100355138,4.497745443522413
12027,34258,45000.0,25.10654445676922,6.19935170178282
12029,16737,45057.0,14.608352751389136,5.094094743672939
12031,995708,65579.0,13.994162947370112,7.149384548584815
12033,321296,61642.0,13.966560430257458,6.866766242284865
12035,117515,69251.0,9.685572054631324,3.5815684872447373
12037,12276,58107.0,18.939393939393938,6.637261079605125
12039,43746,45721.0,23.910757554976456,9.789109222536984
12041,18070,56823.0,11.70448256779192,7.508731082654249
12043,12179,37221.0,19.558256014451104,1.9624757386241105
12045,15002,56250.0,10.145313958138914,4.019121813031162
12047,13492,47668.0,20.916098428698486,6.0
12049,25528,44665.0,26.367126292698213,4.909560723514212
12051,39902,49259.0,21.876096436268856,7.344420197155542
12053,196621,59202.0,12.274375575345461,5.065113870328032
12055,102339,53679.0,15.38221010562933,5.2433702584759985
12057,1468560,70612.0,13.439627934847742,5.908352233155348
12059,19529,46063.0,15.100619591376926,5.149243174423539
12061,160986,67543.0,11.318375510913993,4.341674906822849
12063,47704,46144.0,16.323578735535804,5.171800947867299
12065,14458,51573.0,16.696638539217044,7.048378329407501
12067,8107,57852.0,16.109534969779205,1.8395303326810175
12069,386829,66239.0,9.559004107758208,4.082773685613423
12071,772902,69368.0,11.53341562060908,5.108752906715315
12073,294128,61317.0,18.338954468802697,6.855290303566165
12075,43268,49933.0,15.526486086715355,4.651684133833997
12077,7704,51723.0,17.8478712357217,7.723743359215366
12079,17986,43386.0,20.076726342710998,9.502465262214253
12081,405069,71385.0,10.04026474501875,3.9522195278863763
12083,378225,55265.0,13.992464802696809,4.901416810756406
12085,159399,77894.0,10.283000520705901,4.85732270247587
12086,2688237,64215.0,15.028325255548525,9.743460553386237
12087,82044,80111.0,11.554775486324411,6.708735605443759
12089,91538,84085.0,9.114247634862025,3.032804931748129
12091,212021,73988.0,9.90373595068413,3.7163702690378475
12093,39870,50476.0,17.84048156508653,3.1570480595214154
12095,1427403,72629.0,13.132521088998692,5.2322244789144
12097,393745,64312.0,13.318518330391496,4.50937679961942
12099,1494805,76066.0,11.167878084432417,6.0044708731771355
12101,569211,63187.0,11.629606595796638,4.82082503301475
12103,959918,66406.0,11.236897318312606,6.896082308772533
12105,736229,60901.0,14.49657647280941,5.216074504533495
12107,73604,44852.0,22.42541166240965,7.507890672218117
12109,278722,100020.0,6.716369716061164,2.3781061378066943
12111,334682,66154.0,12.351127338787267,4.54275839706429
12113,188994,84715.0,8.681227975491286,3.5081410735860996
12115,439392,77213.0,7.993318039472726,4.433018134390128
12117,471321,79490.0,9.504350538168255,3.9359736657092874
12119,131832,70105.0,8.679986649675344,3.4694036233574375
12121,43881,49729.0,13.67106492559422,5.947065294764771
12123,21421,46239.0,12.963913916250409,5.532484929671802
12125,15524,64043.0,10.66735377480031,3.6638983878847093
12127,558520,63075.0,11.875671417317195,5.6263511451694015
12129,33732,72035.0,5.597059172299301,3.3690915186054307
12131,76618,74832.0,10.308282648985879,3.8709472547712043
12133,25014,47536.0,20.172703286159752,2.891698735568994
13001,18441,43268.0,24.819695244292607,7.373004354136429
13003,8265,38007.0,27.416817906836055,4.374795951681358
13005,11138,43938.0,20.45250493804992,7.3931951905858275
13007,2878,45417.0,23.1410701876303,7.201458523245215
13009,43778,54699.0,20.247612956279408,6.8441304484955525
13011,18381,69096.0,13.11680539687721,2.4898755062246885
13013,84399,75053.0,9.489448927119989,3.4119731767485493
13015,109410,74812.0,10.693720866465588,3.073199927138359
13017,17169,38255.0,25.872211544061972,10.047712601740107
13019,18187,48670.0,22.91197008852477,3.8240070869629412
13021,156554,48897.0,24.043461042196306,11.545057162071284
13023,12413,56021.0,15.35486989446548,4.025574236324887
13025,18105,40166.0,16.19994476663905,6.527297337945556
13027,16275,42263.0,26.27956989247312,7.2351854960550614
13029,44995,90627.0,7.111901322369151,2.956407735168797
13031,79829,53675.0,20.764383870523243,5.432948640075589
13033,24337,50321.0,17.052225007190696,10.232245035341636
13035,25522,60076.0,14.152495885902358,3.5482730166214784
13037,5594,48663.0,18.001430103682516,7.682030728122912
13039,55105,68104.0,15.67552853643045,5.893339886950111
13043,10946,45519.0,17.787319568792253,5.971240555690958
13045,120060,66895.0,16.359320339830084,4.288771048469625
13047,68052,68896.0,8.834420737083407,4.217264791464598
13049,12547,45770.0,18.976647804255997,5.614642592134554
13051,296266,66171.0,13.45783856399317,7.310257873797739
13053,9402,52943.0,9.657519676664538,0.6893156080748399
13055,24902,43556.0,18.444301662517066,5.553164012053379
13057,268567,100824.0,6.576385036136234,2.1871102728219083
13059,128864,48692.0,24.466103799354357,6.646542672866357
13061,2855,43264.0,25.21891418563923,8.31146106736658
13063,296312,56207.0,16.642255460460596,7.357374546842206
13065,6713,53350.0,32.012513034410844,10.69182389937107
13067,765813,94244.0,8.165962186591244,3.5079042899189825
13069,43056,48398.0,18.72677443329617,6.3582650731838335
13071,45813,47235.0,24.063038875428372,6.892798839107564
13073,156921,92571.0,7.159016320314043,2.6929838580789514
13075,17242,46706.0,21.42442872056606,7.5049051667756705
13077,147449,90031.0,8.280151103093273,3.5217896893515697
13079,12156,56948.0,16.345837446528463,6.163434903047092
13081,20255,47463.0,22.947420390027155,12.992076468368758
13083,16239,59531.0,6.065644436233758,2.4860059269015475
13085,27355,84516.0,9.588740632425516,2.4074253118050852
13087,29063,47383.0,23.414650930736673,8.237008256435164
13089,761209,76044.0,13.179823149752565,7.742773855933692
13091,19977,46091.0,20.473544576262704,6.946125907990315
13093,11236,54109.0,17.283730865076542,9.294956429891736
13095,85038,45640.0,25.274583127542982,10.939749126053876
13097,144735,76930.0,11.454727605624072,3.8158727646779558
13099,10753,48355.0,21.91016460522645,11.155378486055776
13101,3707,61184.0,14.971675209063934,1.0594947025264874
13103,65314,79474.0,6.5682702024068345,2.4233128834355826
13105,19570,48190.0,18.66632600919775,8.675219103264322
13107,22907,47905.0,20.4042432444231,8.664823939430356
13109,10759,55222.0,20.234222511385816,4.062340316811446
13111,25436,54857.0,11.688158515489857,3.831552926635473
13113,119259,105910.0,5.22057035527717,2.9938444320089537
13115,98541,57868.0,16.778802731857805,8.375930658962107
13117,253225,131660.0,4.5773521571724745,1.802461552998984
13119,23480,52597.0,17.72572402044293,4.157395479564352
13121,1061944,86267.0,12.126533979192876,10.708518906258318
13123,31519,70334.0,14.70224309146864,3.6835561081753183
13125,2903,60469.0,15.087840165346195,10.361216730038022
13127,84566,65970.0,16.127048695693304,5.722102909593716
13129,57785,57555.0,13.868651034005364,4.587691559231331
13131,26075,51929.0,19.639501438159158,4.993872549019608
13133,19020,77527.0,12.797055730809673,3.6628593934619933
13135,957977,82296.0,10.051493929394963,3.2587877510842183
13137,46326,61292.0,12.826490523680006,3.9023452518262203
13139,204953,74153.0,13.365015393773206,6.185596725611426
13141,8588,31767.0,22.496506753609687,12.064631956912027
13143,30178,65940.0,12.383193054543044,3.4340054591881657
13145,34914,85936.0,7.412499283954861,1.8108816781383152
13147,26110,61765.0,10.501723477594792,6.596075383718671
13149,11489,62965.0,16.42440595352076,4.9035187287173665
13151,240853,79663.0,8.378554554022578,2.097723513960502
13153,164117,76968.0,9.621794207790783,4.171135347402116
13155,9487,46383.0,21.37662063876884,6.786315199102636
13157,77033,82056.0,8.045902405462593,2.9487179487179485
13159,14882,57374.0,13.19043139362989,3.128390596745027
13161,14791,41780.0,22.48664728551146,7.679403541472507
13163,15591,46865.0,18.76082355204926,9.131479574322004
13165,8704,31463.0,24.850643382352942,6.6424021838034575
13167,9225,47796.0,19.100271002710027,5.258358662613982
13169,28382,66288.0,14.149813261926573,4.725451280597297
13171,18676,64966.0,10.53223388305847,2.963284186180977
13173,9964,39971.0,31.25250903251706,5.530474040632054
13175,49407,46776.0,23.92980751715344,6.439117498456183
13177,32968,83632.0,8.499150691579715,3.0069456208707437
13179,65550,55149.0,14.761250953470634,5.501632208922742
13181,7726,50754.0,17.96531193373026,7.2968490878938645
13183,16804,56819.0,15.436800761723399,7.932215612042545
13185,118257,52821.0,19.877893063412735,7.525160109789571
13187,33405,67592.0,13.638676844783715,2.6288209606986896
13189,21715,54752.0,15.79553304167626,4.8100340964442285
13191,11183,51262.0,20.030403290709113,6.623485165064773
13193,12099,33960.0,21.91090172741549,13.55081555834379
13195,30378,53626.0,20.419382447824084,3.951116420104751
13197,7508,48836.0,12.200319659030367,6.302228412256268
13199,20679,52392.0,21.954639972919388,7.278559092030594
13201,5923,52132.0,23.82238730373122,11.41841169498222
13205,21634,45966.0,26.153277248775076,13.263503281171127
13207,28287,74867.0,13.10849506840598,2.0101483216237317
13209,8687,49138.0,15.103027512374814,4.281861092380311
13211,20171,81524.0,8.502305289772446,3.9673125082377756
13213,40063,60617.0,12.892194793200709,4.589810889023487
13215,204572,54561.0,18.18626204954735,10.265978761771189
13217,113298,70732.0,13.182050874684462,4.159775472360046
13219,41978,116221.0,4.435656772595169,1.0676901605024425
13221,14974,66672.0,10.992386803793242,3.205006637587711
13223,169898,89237.0,6.656346749226007,2.2040024684827646
13225,28054,60940.0,19.473158907820633,6.237701692247147
13227,33439,72558.0,13.364634109871707,3.1436896181567247
13229,19822,54861.0,15.09433962264151,3.284182305630027
13231,19145,83866.0,7.996866022460172,2.4670287044220323
13233,43019,51956.0,17.055254654919917,5.800090223625701
13235,9887,42545.0,16.455952260544148,6.7051652229708045
13237,22206,60825.0,15.887597946500945,3.248071457572067
13239,2180,38889.0,15.275229357798164,14.30062630480167
13241,16915,57261.0,14.170854271356784,4.301994301994302
13243,6365,24638.0,27.32128829536528,18.72307089698394
13245,206153,50605.0,19.69702114448977,9.981358404927864
13247,93641,68999.0,11.25468544761376,3.6492178098676296
13249,4565,53274.0,15.92552026286966,5.323193916349809
13251,14026,49941.0,17.902466847283616,5.436852126084197
13253,9117,46063.0,20.73050345508391,10.703531344100739
13255,67415,57367.0,18.411332789438553,7.307151275519903
13257,26732,52901.0,12.303606164896005,4.846763928326642
13259,5121,43094.0,14.56746729154462,12.428078250863061
13261,29378,38899.0,22.690448635033018,10.564902716420717
13263,5793,48065.0,18.246159157604005,11.623325453112688
13265,1635,45881.0,18.837920489296636,8.553654743390357
13267,24309,51868.0,15.895347402196716,6.197033898305085
13269,7799,40727.0,28.34978843441467,10.104986876640421
13271,12619,41801.0,24.86726365005151,11.092265943012212
13273,9004,43507.0,28.75388716126166,11.757575757575758
13275,45665,55958.0,18.438629147049163,4.370321444297666
13277,41247,52561.0,19.989332557519333,8.226774530271399
13279,26946,47310.0,21.37608550434202,10.334221857699404
13281,12546,55574.0,14.235612944364737,3.3674963396778916
13283,6411,38641.0,26.51692403681173,9.891067538126363
13285,69527,53599.0,18.7092784098264,9.22343377496385
13287,8894,39666.0,21.677535417135147,9.548221723806472
13289,7955,50446.0,15.487115021998743,7.827586206896552
13291,24880,59783.0,11.434887459807074,4.972581094897295
13293,27638,48740.0,21.734568347926768,11.938148290434114
13295,68065,52276.0,13.390141776243297,5.312991145014758
13297,97752,79425.0,12.886692855389148,2.6416201937188144
13299,35917,44138.0,22.050839435364868,10.904672311069302
13301,5197,45091.0,22.60919761400808,7.146529562982005
13303,19975,43810.0,15.244055068836046,8.47574421168688
13305,30277,49847.0,17.00961125606896,6.797470708573554
13307,2354,35000.0,27.8249787595582,4.908675799086757
13309,7550,36354.0,24.582781456953644,7.138384470882905
13311,28165,66256.0,12.64335167761406,4.253673627223511
13313,103033,59659.0,13.29185794842429,5.098192585970891
13315,8839,46759.0,18.19210317909266,6.5226090436174475
13317,9610,51780.0,17.627471383975028,4.613095238095238
13319,8852,40757.0,21.41888838680524,4.950196196800483
13321,20706,56496.0,19.23114073215493,7.788753799392096
15001,202163,74238.0,13.930343336812372,5.032566098139869
15003,1010100,99816.0,8.574596574596574,9.616721606233144
15005,50,87813.0,14.000000000000002,9.375
15007,73511,88869.0,8.216457400933194,4.278005048307076
15009,164765,95379.0,9.176706217946773,4.418213711445695
16001,497494,83881.0,8.534776298809634,3.5249500369805022
16003,4464,55891.0,14.448924731182796,1.066982809721399
16005,87434,60998.0,12.055950774298328,4.968811154598826
16007,6436,63244.0,10.425730267246736,3.745157124408093
16009,9731,54191.0,14.284246223409722,2.0648196549921587
16011,48253,69433.0,10.235633017636209,4.127471683624496
16013,24248,81794.0,6.903662157703729,1.9359001935900195
16015,7809,70776.0,9.38660519912921,2.8563015312131923
16017,47976,61816.0,11.7162748040687,4.295818597878094
16019,124490,73103.0,9.350951883685436,4.084712985236545
16021,12335,58810.0,18.216457235508717,1.7197452229299364
16023,2605,37358.0,21.8042226487524,5.95703125
16025,1133,63750.0,6.707855251544571,1.5479876160990713
16027,235006,68473.0,9.962298834923363,3.279901665663255
16029,7058,65380.0,6.630773590252197,3.007518796992481
16031,24859,63525.0,10.201536666800756,4.02200488997555
16033,756,53500.0,9.126984126984127,0.0
16035,8810,55885.0,10.21566401816118,5.440045571062376
16037,4344,60357.0,11.441068139963168,3.7057522123893807
16039,28752,55000.0,11.425292153589316,4.814126394052044
16041,14376,61679.0,9.508903728436282,1.8193493150684932
16043,13519,67015.0,10.97714327982839,2.1296296296296298
16045,19250,65204.0,11.449350649350649,4.836020011117288
16047,15520,60938.0,13.163659793814434,5.579161278403843
16049,16787,54745.0,10.055400011913981,1.3933060729971225
16051,31383,77491.0,8.893349902813625,1.2262288267691988
16053,24474,67347.0,14.59099452480183,3.4231339594661394
16055,173396,71949.0,9.14496297492445,4.292409181815468
16057,39872,62258.0,11.915630016051363,4.055496264674493
16059,8043,49216.0,10.51846325997762,4.987980769230769
16061,3630,46484.0,17.548209366391184,4.597701149425287
16063,5203,62250.0,11.570247933884298,0.7042253521126761
16065,52487,53025.0,26.602777830700937,2.846648301193756
16067,21626,63594.0,14.931101451955978,4.401926679154402
16069,42200,65023.0,13.623222748815166,6.867554309740714
16071,4572,67383.0,13.36395450568679,1.5752308527973928
16073,12043,58440.0,12.95358299427053,2.7442630707357463
16075,25571,62721.0,10.414141019123226,3.2827202737382377
16077,7918,56671.0,11.05077039656479,3.8936727817296894
16079,13399,44807.0,15.657884916784834,4.746257758305951
16081,11813,88906.0,9.972064674511131,1.3435255964790365
16083,90592,61183.0,12.281437654539031,3.5131894484412474
16085,11830,72878.0,13.761622992392223,3.9148712559117187
16087,10612,50046.0,17.84771956275914,5.913589186579773
17001,65583,63767.0,11.788115822697955,7.155329210622044
17003,5261,40365.0,20.965595894316667,10.596409959467284
17005,16750,58617.0,13.056716417910447,8.408360128617364
17007,53459,80502.0,9.633550945584467,4.441757779646762
17009,6334,64760.0,7.341332491316703,6.292352371732816
17011,33203,64165.0,12.432611511008043,5.812531472555931
17013,4472,88059.0,8.13953488372093,3.0705394190871367
17015,15594,61539.0,10.523278183916892,4.226689884438816
17017,12955,64826.0,12.172906213817058,5.595523581135091
17019,206525,61090.0,17.426945890328046,11.76834370111681
17021,33893,56933.0,11.258962027557311,4.958064276701552
17023,15467,65874.0,8.864033102734854,5.072126570497907
17025,13248,58028.0,15.458937198067632,5.2948694540807
17027,36998,78054.0,6.840910319476729,3.17394604291727
17029,47076,53732.0,17.98156172996856,7.539857738533236
17031,5225367,78304.0,13.164740390483578,17.707216171534103
17033,18729,64163.0,8.713759410539804,5.360245956422938
17035,10447,71274.0,9.572125969177755,2.969579913085466
17037,100686,68617.0,14.739884393063585,6.645545363959222
17039,15535,61823.0,10.022529771483747,3.4467188440698378
17041,19714,67177.0,9.297960840012175,12.146596858638743
17043,930559,107035.0,6.197780044038046,4.205004729555422
17045,16852,56687.0,11.547590790410634,7.3703606212161095
17047,6182,60784.0,14.073115496603043,4.647619047619048
17049,34594,73181.0,10.63768283517373,6.2278337352816004
17051,21464,51962.0,13.809168840849795,5.574368325084658
17053,13484,58930.0,11.7027588252744,7.470557215679381
17055,37810,51031.0,17.524464427400158,6.989748369058714
17057,33691,57223.0,12.53450476388353,4.9946255822285925
17059,4967,51868.0,19.126233138715524,7.749419953596287
17061,12015,58900.0,13.36662505201831,3.5219018269865723
17063,52624,89993.0,5.917452113104287,4.264821358460934
17065,8008,60574.0,12.74975024975025,4.463466829715683
17067,17582,61026.0,12.922306904788988,4.2476697736351525
17069,3665,53026.0,11.296043656207368,8.31081081081081
17071,6374,64946.0,9.021022905553812,2.914389799635701
17073,49157,66313.0,9.075004577171104,6.157428047753505
17075,27043,62866.0,10.438930592020117,4.368369439244005
17077,53176,44847.0,21.530389649465924,11.425236674880042
17079,9295,67429.0,9.090909090909092,4.528301886792453
17081,37043,58384.0,13.443835542477661,6.178102584923535
17083,21462,77607.0,7.711303699562016,4.111182934712346
17085,21942,67729.0,7.69756631118403,7.196744093706571
17087,13313,63295.0,14.008863516863215,4.140282513395031
17089,517254,96400.0,8.227679244626431,4.661061107180272
17091,107421,65489.0,13.516910101376824,6.858663250474244
17093,132795,106358.0,4.729093715877857,2.089885591868362
17095,49751,50263.0,15.012763562541457,9.496479212887046
17097,713159,104553.0,7.644718779402631,5.079789947957958
17099,109495,67942.0,13.238047399424632,5.869709727454022
17101,15302,55811.0,12.024571951378906,4.128271286398821
17103,34221,64588.0,11.487098565208498,7.820615992391542
17105,35771,68175.0,9.647479802074306,5.202863961813843
17107,28027,62547.0,10.140221928854318,7.044410413476264
17109,27370,48904.0,17.85531603945926,9.698275862068966
17111,311133,100101.0,5.991328467247126,3.776836671949561
17113,171284,75356.0,13.44141892996427,5.870844344512418
17115,103542,59622.0,14.979428637654285,9.616715096167152
17117,44907,64706.0,14.36969737457412,4.576763249274207
17119,265512,71759.0,11.767829702612312,5.637475439337459
17121,37543,59099.0,16.39986149215566,6.924389603570491
17123,11740,64940.0,11.839863713798977,3.7044493658143747
17125,13074,58479.0,13.515374024782009,5.269523151347616
17127,14135,57365.0,13.448885744605587,4.322926288564567
17129,12284,84846.0,7.847606642787365,4.011799410029498
17131,15692,67028.0,7.927606423655366,5.034965034965035
17133,34905,100685.0,4.242945136799885,3.4795429413932917
17135,28352,61796.0,12.838600451467268,6.812327915445421
17137,32882,61188.0,11.97615716805547,7.37230121116377
17139,14531,72833.0,8.994563347326405,11.864697802197801
17141,51672,75782.0,8.193992878154512,6.762147354255779
17143,181186,63409.0,15.058558608280991,8.631926086842725
17145,20996,56338.0,15.512478567346161,7.119184976064809
17147,16698,81151.0,7.12061324709546,2.3735810113519094
17149,14776,55514.0,13.027883053600434,4.168119986048134
17151,3799,57582.0,17.84680178994472,5.856189770200148
17153,5177,41038.0,24.550898203592812,8.589607635206786
17155,5628,75726.0,8.742004264392325,3.375
17157,30413,63860.0,11.271495741952455,7.11587982832618
17159,15716,61607.0,13.444896920335964,7.355435620663068
17161,143819,64435.0,14.660093589859477,8.66850231094503
17163,256791,68915.0,13.545646070150433,7.261099691164934
17165,23662,51710.0,17.564026709492012,9.198229217904574
17167,196122,71653.0,12.662526386636888,7.350893271599795
17169,6879,63737.0,19.159761593254835,3.44954128440367
17171,4899,70500.0,10.838946723821188,4.610655737704918
17173,21042,65585.0,10.160631118714951,5.055923305181465
17175,5395,58125.0,12.177942539388322,4.3852106620808255
17177,44482,57527.0,13.10417697045996,8.558721621761391
17179,131276,74606.0,8.527834486120845,5.760488859080408
17181,17122,54090.0,19.693960985866138,9.906846074227413
17183,74113,52787.0,16.740652786960453,8.941947565543071
17185,11321,54074.0,13.099549509760621,10.464629552113855
17187,16760,62700.0,13.997613365155132,5.58806319485079
17189,13781,75111.0,7.851389594369058,3.097268139899078
17191,16127,53522.0,13.87114776461834,8.00233644859813
17193,13834,54605.0,14.811334393523204,7.311486962649753
17195,55569,62828.0,11.385844625600605,5.223622863063374
17197,696774,103678.0,6.5641083048449,3.5170498276612125
17199,67120,60325.0,12.724970202622169,7.12808106307633
17201,284591,61738.0,15.832194271779501,8.656934053153263
